Şimdi,Tarih
1822.95,2003-09-09 00:00:00
1778.76,2003-08-09 00:00:00
1794.28,2003-05-09 00:00:00
1806.92,2003-04-09 00:00:00
1829.97,2003-03-09 00:00:00
1819.51,2003-02-09 00:00:00
1824.8,2003-01-09 00:00:00
1839.01,2003-08-29 00:00:00
1832.01,2003-08-28 00:00:00
1850.79,2003-08-27 00:00:00
1882.02,2003-08-26 00:00:00
1889.14,2003-08-25 00:00:00
1874.02,2003-08-22 00:00:00
1853.89,2003-08-21 00:00:00
1830.83,2003-08-20 00:00:00
1848.27,2003-08-19 00:00:00
1828.01,2003-08-18 00:00:00
1866,2003-08-15 00:00:00
1856.51,2003-08-14 00:00:00
1869.03,2003-08-13 00:00:00
1884.63,2003-12-08 00:00:00
1850.75,2003-11-08 00:00:00
1829.18,2003-08-08 00:00:00
1871.15,2003-07-08 00:00:00
1872.73,2003-06-08 00:00:00
1849.4,2003-05-08 00:00:00
1794.58,2003-04-08 00:00:00
1753.47,2003-01-08 00:00:00
1739.52,2003-07-31 00:00:00
1720.36,2003-07-30 00:00:00
1700.17,2003-07-29 00:00:00
1732.65,2003-07-28 00:00:00
1688.17,2003-07-25 00:00:00
1676.81,2003-07-24 00:00:00
1678.05,2003-07-23 00:00:00
1672.08,2003-07-22 00:00:00
1711.11,2003-07-21 00:00:00
1718.12,2003-07-18 00:00:00
1713.36,2003-07-17 00:00:00
1713.85,2003-07-16 00:00:00
1753.85,2003-07-15 00:00:00
1751.91,2003-07-14 00:00:00
1687.68,2003-11-07 00:00:00
1688.58,2003-10-07 00:00:00
1699.45,2003-09-07 00:00:00
1752.47,2003-08-07 00:00:00
1744.26,2003-07-07 00:00:00
1795.7,2003-04-07 00:00:00
1850.17,2003-03-07 00:00:00
1808.77,2003-02-07 00:00:00
1880.16,2003-01-07 00:00:00
1963.63,2003-06-30 00:00:00
1973.15,2003-06-27 00:00:00
1977.38,2003-06-26 00:00:00
1965.28,2003-06-25 00:00:00
1998.34,2003-06-24 00:00:00
1947.13,2003-06-23 00:00:00
1917.31,2003-06-20 00:00:00
1939.02,2003-06-19 00:00:00
1954.35,2003-06-18 00:00:00
1849.85,2003-06-17 00:00:00
1814.4,2003-06-16 00:00:00
1769.7,2003-06-13 00:00:00
1739.98,2003-12-06 00:00:00
1744.16,2003-11-06 00:00:00
1740.29,2003-10-06 00:00:00
1774.94,2003-09-06 00:00:00
1831.75,2003-06-06 00:00:00
1933.93,2003-05-06 00:00:00
1922.28,2003-04-06 00:00:00
1945.6,2003-03-06 00:00:00
1987.37,2003-02-06 00:00:00
2002.49,2003-05-30 00:00:00
2032.43,2003-05-29 00:00:00
1890.47,2003-05-28 00:00:00
1767.78,2003-05-27 00:00:00
1775.13,2003-05-26 00:00:00
1789.86,2003-05-23 00:00:00
1757.91,2003-05-22 00:00:00
1725.16,2003-05-21 00:00:00
1729.51,2003-05-20 00:00:00
1726.11,2003-05-16 00:00:00
1720.53,2003-05-15 00:00:00
1728.27,2003-05-14 00:00:00
1749.37,2003-05-13 00:00:00
1787.75,2003-12-05 00:00:00
1788.19,2003-09-05 00:00:00
1828.71,2003-08-05 00:00:00
1815.77,2003-07-05 00:00:00
1850.27,2003-06-05 00:00:00
1864.47,2003-05-05 00:00:00
1883.87,2003-02-05 00:00:00
1898.48,2003-01-05 00:00:00
1908.43,2003-04-30 00:00:00
1914.44,2003-04-29 00:00:00
1901.07,2003-04-28 00:00:00
1912.72,2003-04-25 00:00:00
1909.31,2003-04-24 00:00:00
1938.15,2003-04-22 00:00:00
1935.59,2003-04-21 00:00:00
1911.48,2003-04-18 00:00:00
1905.44,2003-04-17 00:00:00
1934.33,2003-04-16 00:00:00
1926.16,2003-04-15 00:00:00
1914.51,2003-04-14 00:00:00
1847.7,2003-11-04 00:00:00
1855.52,2003-10-04 00:00:00
1879.64,2003-09-04 00:00:00
1842.57,2003-08-04 00:00:00
1868.44,2003-07-04 00:00:00
1841.75,2003-04-04 00:00:00
1840,2003-03-04 00:00:00
1790.9,2003-02-04 00:00:00
1811.64,2003-01-04 00:00:00
1763.36,2003-03-31 00:00:00
1778.84,2003-03-28 00:00:00
1778.01,2003-03-27 00:00:00
1776.29,2003-03-26 00:00:00
1749.6,2003-03-25 00:00:00
1682.29,2003-03-24 00:00:00
1745.22,2003-03-21 00:00:00
1791.9,2003-03-20 00:00:00
1782.35,2003-03-19 00:00:00
1878.96,2003-03-18 00:00:00
1723.77,2003-03-17 00:00:00
1857.32,2003-03-14 00:00:00
1849.49,2003-03-13 00:00:00
1814.98,2003-12-03 00:00:00
1849.49,2003-11-03 00:00:00
1860.7,2003-10-03 00:00:00
1862.43,2003-07-03 00:00:00
1837.39,2003-06-03 00:00:00
1837.39,2003-05-03 00:00:00
1802.05,2003-04-03 00:00:00
1696.79,2003-03-03 00:00:00
1902.88,2003-02-28 00:00:00
1889.95,2003-02-27 00:00:00
1865.81,2003-02-26 00:00:00
1887.39,2003-02-25 00:00:00
1912.36,2003-02-24 00:00:00
1955.52,2003-02-21 00:00:00
1945.21,2003-02-20 00:00:00
1932.34,2003-02-19 00:00:00
1931.45,2003-02-18 00:00:00
1862.43,2003-02-17 00:00:00
1837.46,2003-07-02 00:00:00
1846.94,2003-06-02 00:00:00
1810.77,2003-05-02 00:00:00
1810.77,2003-04-02 00:00:00
1880.62,2003-03-02 00:00:00
1901.38,2003-01-31 00:00:00
1889.28,2003-01-30 00:00:00
1873.02,2003-01-29 00:00:00
1861.75,2003-01-28 00:00:00
1921.23,2003-01-27 00:00:00
1932.44,2003-01-24 00:00:00
1945.37,2003-01-23 00:00:00
1919.57,2003-01-22 00:00:00
1922.13,2003-01-21 00:00:00
1923.79,2003-01-20 00:00:00
1910.92,2003-01-17 00:00:00
1924.68,2003-01-16 00:00:00
1922.13,2003-01-15 00:00:00
1897.99,2003-01-14 00:00:00
1940.17,2003-01-13 00:00:00
1934.23,2003-10-01 00:00:00
1933.4,2003-09-01 00:00:00
1945.5,2003-08-01 00:00:00
1892.12,2003-07-01 00:00:00
1922.19,2003-06-01 00:00:00
1993.71,2003-03-01 00:00:00
1979.95,2003-02-01 00:00:00
1927.24,2002-12-31 00:00:00
1932.36,2002-12-30 00:00:00
2004.34,2002-12-27 00:00:00
1996.25,2002-12-26 00:00:00
2005.92,2002-12-25 00:00:00
1902.39,2002-12-24 00:00:00
1948.86,2002-12-23 00:00:00
2054.29,2002-12-20 00:00:00
2033.46,2002-12-19 00:00:00
2052.77,2002-12-18 00:00:00
2010.51,2002-12-17 00:00:00
2131.76,2002-12-16 00:00:00
2237.39,2002-12-13 00:00:00
2252.95,2002-12-12 00:00:00
2186.79,2002-11-12 00:00:00
2250,2002-10-12 00:00:00
2182.46,2002-09-12 00:00:00
2284.03,2002-04-12 00:00:00
2279,2002-03-12 00:00:00
2298.81,2002-02-12 00:00:00
2325.64,2002-11-29 00:00:00
2277.21,2002-11-28 00:00:00
2304.93,2002-11-27 00:00:00
2261.13,2002-11-26 00:00:00
2239.33,2002-11-25 00:00:00
2288.35,2002-11-22 00:00:00
2365.66,2002-11-21 00:00:00
2296.44,2002-11-20 00:00:00
2272.4,2002-11-19 00:00:00
2365.68,2002-11-18 00:00:00
2268.16,2002-11-15 00:00:00
2202.86,2002-11-14 00:00:00
2112.94,2002-11-13 00:00:00
2081.57,2002-12-11 00:00:00
2171.78,2002-11-11 00:00:00
2307.01,2002-08-11 00:00:00
2321.78,2002-07-11 00:00:00
2131.78,2002-06-11 00:00:00
2124.67,2002-05-11 00:00:00
1974.83,2002-04-11 00:00:00
1868.34,2002-01-11 00:00:00
1906.59,2002-10-31 00:00:00
1897.89,2002-10-30 00:00:00
1945.62,2002-10-28 00:00:00
1940.66,2002-10-25 00:00:00
1914.24,2002-10-24 00:00:00
1847.56,2002-10-23 00:00:00
1870.25,2002-10-22 00:00:00
1860.77,2002-10-21 00:00:00
1859.52,2002-10-18 00:00:00
1834.17,2002-10-17 00:00:00
1755.98,2002-10-16 00:00:00
1782.72,2002-10-15 00:00:00
1744.93,2002-10-14 00:00:00
1819.4,2002-11-10 00:00:00
1807.89,2002-10-10 00:00:00
1784.42,2002-09-10 00:00:00
1758.61,2002-08-10 00:00:00
1771.36,2002-07-10 00:00:00
1796.4,2002-04-10 00:00:00
1811.31,2002-03-10 00:00:00
1788.75,2002-02-10 00:00:00
1806.14,2002-01-10 00:00:00
1790.6,2002-09-30 00:00:00
1802.12,2002-09-27 00:00:00
1815.34,2002-09-26 00:00:00
1825.93,2002-09-25 00:00:00
1825.93,2002-09-24 00:00:00
1857.6,2002-09-23 00:00:00
1872.82,2002-09-20 00:00:00
1861.77,2002-09-19 00:00:00
1849.78,2002-09-18 00:00:00
1831.49,2002-09-17 00:00:00
1816.57,2002-09-16 00:00:00
1842.55,2002-09-13 00:00:00
1844.71,2002-12-09 00:00:00
1869.29,2002-11-09 00:00:00
1789.83,2002-10-09 00:00:00
1886.51,2002-09-09 00:00:00
1939.23,2002-06-09 00:00:00
1928.94,2002-05-09 00:00:00
1941.69,2002-04-09 00:00:00
1917.59,2002-03-09 00:00:00
1918.18,2002-02-09 00:00:00
1918.95,2002-08-29 00:00:00
1905.56,2002-08-28 00:00:00
1897.61,2002-08-27 00:00:00
1960.75,2002-08-26 00:00:00
1863.73,2002-08-23 00:00:00
1904.21,2002-08-22 00:00:00
1924.61,2002-08-21 00:00:00
1907.69,2002-08-20 00:00:00
1981.59,2002-08-19 00:00:00
1847.57,2002-08-16 00:00:00
1785.5,2002-08-15 00:00:00
1846.94,2002-08-14 00:00:00
1872.92,2002-08-13 00:00:00
1848.77,2002-12-08 00:00:00
1879.17,2002-09-08 00:00:00
1918.66,2002-08-08 00:00:00
1906.21,2002-07-08 00:00:00
1944.94,2002-06-08 00:00:00
1932.65,2002-05-08 00:00:00
1979.5,2002-02-08 00:00:00
1897.71,2002-01-08 00:00:00
1876.24,2002-07-31 00:00:00
1839.62,2002-07-30 00:00:00
1779.99,2002-07-29 00:00:00
1777.55,2002-07-26 00:00:00
1751.1,2002-07-25 00:00:00
1747.87,2002-07-24 00:00:00
1787.37,2002-07-23 00:00:00
1767.7,2002-07-22 00:00:00
1847.93,2002-07-19 00:00:00
1843.48,2002-07-18 00:00:00
1860.38,2002-07-17 00:00:00
1758.03,2002-07-16 00:00:00
1735.92,2002-07-15 00:00:00
1776.63,2002-12-07 00:00:00
1685.54,2002-11-07 00:00:00
1672.15,2002-10-07 00:00:00
1644.19,2002-09-07 00:00:00
1688.91,2002-08-07 00:00:00
1778.79,2002-05-07 00:00:00
1722.75,2002-04-07 00:00:00
1697.41,2002-03-07 00:00:00
1722.92,2002-02-07 00:00:00
1771.77,2002-01-07 00:00:00
1799.91,2002-06-28 00:00:00
1802.33,2002-06-27 00:00:00
1776.04,2002-06-26 00:00:00
1803.33,2002-06-25 00:00:00
1790.54,2002-06-24 00:00:00
1803.33,2002-06-21 00:00:00
1802.17,2002-06-20 00:00:00
1793.48,2002-06-19 00:00:00
1795.19,2002-06-18 00:00:00
1716.79,2002-06-17 00:00:00
1731.29,2002-06-14 00:00:00
1769.36,2002-06-13 00:00:00
1772.46,2002-12-06 00:00:00
1769.67,2002-11-06 00:00:00
1792.62,2002-10-06 00:00:00
1812.94,2002-07-06 00:00:00
1850.93,2002-06-06 00:00:00
1825.57,2002-05-06 00:00:00
1801.53,2002-04-06 00:00:00
1766.98,2002-03-06 00:00:00
1771.35,2002-05-31 00:00:00
1878.2,2002-05-30 00:00:00
1904.85,2002-05-29 00:00:00
1922.47,2002-05-28 00:00:00
1952.89,2002-05-27 00:00:00
1886.92,2002-05-24 00:00:00
1824.32,2002-05-23 00:00:00
1817,2002-05-22 00:00:00
1823.35,2002-05-21 00:00:00
1813.43,2002-05-20 00:00:00
1792.94,2002-05-17 00:00:00
1851.96,2002-05-16 00:00:00
1870.78,2002-05-15 00:00:00
1891.97,2002-05-14 00:00:00
1865.92,2002-05-13 00:00:00
1880.48,2002-10-05 00:00:00
1922.76,2002-09-05 00:00:00
1970.1,2002-08-05 00:00:00
1881.36,2002-07-05 00:00:00
1876.39,2002-06-05 00:00:00
1877.09,2002-03-05 00:00:00
1877.79,2002-02-05 00:00:00
1915.81,2002-01-05 00:00:00
1938.67,2002-04-30 00:00:00
1958.69,2002-04-29 00:00:00
1991.47,2002-04-26 00:00:00
1942.56,2002-04-25 00:00:00
1928.69,2002-04-24 00:00:00
1936.62,2002-04-22 00:00:00
1974.74,2002-04-19 00:00:00
1946.92,2002-04-18 00:00:00
2005.75,2002-04-17 00:00:00
2011.68,2002-04-16 00:00:00
2073.48,2002-04-15 00:00:00
2075.15,2002-12-04 00:00:00
2102.88,2002-11-04 00:00:00
2051.09,2002-10-04 00:00:00
2052.29,2002-09-04 00:00:00
1993.46,2002-08-04 00:00:00
2054.16,2002-05-04 00:00:00
2074.65,2002-04-04 00:00:00
2017.11,2002-03-04 00:00:00
2101.08,2002-02-04 00:00:00
2086.52,2002-01-04 00:00:00
2149.26,2002-03-29 00:00:00
2182.73,2002-03-28 00:00:00
2164.12,2002-03-27 00:00:00
2103.33,2002-03-26 00:00:00
2112.37,2002-03-25 00:00:00
2083.13,2002-03-22 00:00:00
2029.13,2002-03-21 00:00:00
1923.86,2002-03-20 00:00:00
1930.18,2002-03-19 00:00:00
1934.57,2002-03-18 00:00:00
1950.24,2002-03-15 00:00:00
1956.38,2002-03-14 00:00:00
1971.41,2002-03-13 00:00:00
2026.86,2002-12-03 00:00:00
2144.94,2002-11-03 00:00:00
2203.43,2002-08-03 00:00:00
2199.11,2002-07-03 00:00:00
2169.15,2002-06-03 00:00:00
2176.11,2002-05-03 00:00:00
2228.36,2002-04-03 00:00:00
2221.09,2002-01-03 00:00:00
2176.44,2002-02-28 00:00:00
2222.84,2002-02-27 00:00:00
2204.74,2002-02-26 00:00:00
2295.97,2002-02-21 00:00:00
2270.57,2002-02-20 00:00:00
2317.46,2002-02-19 00:00:00
2247.94,2002-02-18 00:00:00
2276.22,2002-02-15 00:00:00
2342.85,2002-02-14 00:00:00
2360.75,2002-02-13 00:00:00
2291.73,2002-12-02 00:00:00
2313.69,2002-11-02 00:00:00
2271.99,2002-08-02 00:00:00
2335.89,2002-07-02 00:00:00
2417.77,2002-06-02 00:00:00
2459.47,2002-05-02 00:00:00
2575.29,2002-04-02 00:00:00
2593.09,2002-01-02 00:00:00
2561.03,2002-01-31 00:00:00
2451.04,2002-01-30 00:00:00
2331.77,2002-01-29 00:00:00
2341.82,2002-01-28 00:00:00
2374.34,2002-01-25 00:00:00
2380.16,2002-01-24 00:00:00
2364.99,2002-01-23 00:00:00
2345.25,2002-01-22 00:00:00
2333.27,2002-01-21 00:00:00
2362.18,2002-01-18 00:00:00
2348.61,2002-01-17 00:00:00
2327.11,2002-01-16 00:00:00
2331.17,2002-01-15 00:00:00
2391.81,2002-01-14 00:00:00
2389,2002-11-01 00:00:00
2411.21,2002-10-01 00:00:00
2397.63,2002-09-01 00:00:00
2510.64,2002-08-01 00:00:00
2595.08,2002-07-01 00:00:00
2432.23,2002-03-01 00:00:00
2429.59,2002-02-01 00:00:00
2358.22,2001-12-28 00:00:00
2313.26,2001-12-27 00:00:00
2245.21,2001-12-26 00:00:00
2229.87,2001-12-25 00:00:00
2206.07,2001-12-24 00:00:00
2202.88,2001-12-21 00:00:00
2216.63,2001-12-20 00:00:00
2254,2001-12-19 00:00:00
2267.75,2001-12-14 00:00:00
2277.09,2001-12-13 00:00:00
2173.41,2001-12-12 00:00:00
2154.18,2001-11-12 00:00:00
2175.18,2001-10-12 00:00:00
2183.82,2001-07-12 00:00:00
2257.72,2001-06-12 00:00:00
2158.42,2001-05-12 00:00:00
1998.11,2001-04-12 00:00:00
2017.83,2001-03-12 00:00:00
2055.06,2001-11-30 00:00:00
1965.11,2001-11-29 00:00:00
1979.97,2001-11-28 00:00:00
2062.31,2001-11-27 00:00:00
2126.22,2001-11-26 00:00:00
2043.23,2001-11-23 00:00:00
2078.53,2001-11-22 00:00:00
2045.88,2001-11-21 00:00:00
2031.48,2001-11-20 00:00:00
2146.84,2001-11-19 00:00:00
2029.27,2001-11-16 00:00:00
2012.27,2001-11-15 00:00:00
1913.23,2001-11-14 00:00:00
1860.51,2001-11-13 00:00:00
1891.42,2001-12-11 00:00:00
1864.27,2001-09-11 00:00:00
1915.71,2001-08-11 00:00:00
1883.05,2001-07-11 00:00:00
1908.45,2001-06-11 00:00:00
1833.28,2001-05-11 00:00:00
1798.36,2001-02-11 00:00:00
1743.33,2001-01-11 00:00:00
1779.58,2001-10-31 00:00:00
1767.28,2001-10-30 00:00:00
1710.38,2001-10-26 00:00:00
1652.62,2001-10-25 00:00:00
1706.62,2001-10-24 00:00:00
1737.7,2001-10-23 00:00:00
1658.47,2001-10-22 00:00:00
1566.38,2001-10-19 00:00:00
1531.07,2001-10-18 00:00:00
1587.56,2001-10-17 00:00:00
1495.69,2001-10-16 00:00:00
1475.32,2001-10-15 00:00:00
1431.95,2001-12-10 00:00:00
1475.96,2001-11-10 00:00:00
1385.07,2001-10-10 00:00:00
1306.16,2001-09-10 00:00:00
1237.79,2001-08-10 00:00:00
1242.23,2001-05-10 00:00:00
1277.79,2001-04-10 00:00:00
1251.75,2001-03-10 00:00:00
1264.68,2001-02-10 00:00:00
1250.29,2001-01-10 00:00:00
1256.76,2001-09-28 00:00:00
1180.68,2001-09-27 00:00:00
1193.54,2001-09-26 00:00:00
1226.66,2001-09-25 00:00:00
1201.04,2001-09-24 00:00:00
1190.09,2001-09-21 00:00:00
1221.41,2001-09-20 00:00:00
1262.45,2001-09-19 00:00:00
1212.49,2001-09-18 00:00:00
1206.71,2001-09-17 00:00:00
1251.07,2001-09-14 00:00:00
1376.9,2001-09-13 00:00:00
1529.3,2001-11-09 00:00:00
1580.01,2001-10-09 00:00:00
1605.37,2001-07-09 00:00:00
1649.61,2001-06-09 00:00:00
1656.5,2001-05-09 00:00:00
1644.08,2001-04-09 00:00:00
1673.26,2001-03-09 00:00:00
1678.17,2001-08-31 00:00:00
1695.41,2001-08-29 00:00:00
1728.88,2001-08-28 00:00:00
1724.58,2001-08-27 00:00:00
1701.35,2001-08-24 00:00:00
1682.47,2001-08-23 00:00:00
1648.05,2001-08-22 00:00:00
1686.77,2001-08-21 00:00:00
1669.53,2001-08-20 00:00:00
1674.44,2001-08-17 00:00:00
1654.33,2001-08-16 00:00:00
1642.95,2001-08-15 00:00:00
1589.03,2001-08-14 00:00:00
1644.79,2001-08-13 00:00:00
1679.96,2001-10-08 00:00:00
1730.62,2001-09-08 00:00:00
1759.85,2001-08-08 00:00:00
1725.28,2001-07-08 00:00:00
1720.04,2001-06-08 00:00:00
1727.45,2001-03-08 00:00:00
1705.49,2001-02-08 00:00:00
1689.35,2001-01-08 00:00:00
1681.04,2001-07-31 00:00:00
1670.88,2001-07-30 00:00:00
1676.13,2001-07-27 00:00:00
1685.34,2001-07-26 00:00:00
1615.74,2001-07-25 00:00:00
1701.48,2001-07-24 00:00:00
1692.7,2001-07-23 00:00:00
1649.07,2001-07-20 00:00:00
1671.22,2001-07-19 00:00:00
1596.71,2001-07-18 00:00:00
1510.97,2001-07-17 00:00:00
1569.38,2001-07-16 00:00:00
1582.31,2001-07-13 00:00:00
1606.72,2001-12-07 00:00:00
1525.75,2001-11-07 00:00:00
1613.95,2001-10-07 00:00:00
1637.75,2001-09-07 00:00:00
1662.49,2001-06-07 00:00:00
1772.71,2001-05-07 00:00:00
1790.88,2001-04-07 00:00:00
1738.29,2001-03-07 00:00:00
1791.38,2001-02-07 00:00:00
1706.24,2001-06-29 00:00:00
1681.57,2001-06-28 00:00:00
1690.85,2001-06-27 00:00:00
1638.27,2001-06-26 00:00:00
1579.62,2001-06-25 00:00:00
1622.4,2001-06-22 00:00:00
1602.17,2001-06-21 00:00:00
1588.36,2001-06-20 00:00:00
1602.9,2001-06-19 00:00:00
1604.57,2001-06-18 00:00:00
1698.45,2001-06-15 00:00:00
1703.58,2001-06-14 00:00:00
1653.24,2001-06-13 00:00:00
1666.31,2001-12-06 00:00:00
1679.57,2001-11-06 00:00:00
1745.19,2001-08-06 00:00:00
1756.41,2001-07-06 00:00:00
1742.38,2001-06-06 00:00:00
1679.34,2001-05-06 00:00:00
1748.74,2001-04-06 00:00:00
1644.94,2001-01-06 00:00:00
1581.78,2001-05-31 00:00:00
1577.26,2001-05-30 00:00:00
1660.65,2001-05-29 00:00:00
1724.55,2001-05-28 00:00:00
1835.35,2001-05-25 00:00:00
1773.45,2001-05-24 00:00:00
1826,2001-05-23 00:00:00
1904.75,2001-05-22 00:00:00
1882.05,2001-05-21 00:00:00
1900.74,2001-05-18 00:00:00
1870.86,2001-05-17 00:00:00
1898.83,2001-05-16 00:00:00
1833.15,2001-05-15 00:00:00
1897.22,2001-05-14 00:00:00
1910.47,2001-11-05 00:00:00
1979.88,2001-10-05 00:00:00
2019.24,2001-09-05 00:00:00
2055.16,2001-08-05 00:00:00
1935.15,2001-07-05 00:00:00
1929.62,2001-04-05 00:00:00
2000.86,2001-03-05 00:00:00
1925.77,2001-02-05 00:00:00
1972.5,2001-01-05 00:00:00
1989.36,2001-04-30 00:00:00
1850.2,2001-04-27 00:00:00
1677.37,2001-04-26 00:00:00
1611.75,2001-04-25 00:00:00
1667.92,2001-04-24 00:00:00
1581.8,2001-04-20 00:00:00
1604.25,2001-04-19 00:00:00
1549.88,2001-04-18 00:00:00
1491.9,2001-04-17 00:00:00
1396.2,2001-04-16 00:00:00
1301.58,2001-04-13 00:00:00
1312.74,2001-12-04 00:00:00
1240.59,2001-11-04 00:00:00
1229.03,2001-10-04 00:00:00
1196.92,2001-09-04 00:00:00
1180.31,2001-06-04 00:00:00
1204.96,2001-05-04 00:00:00
1180.17,2001-04-04 00:00:00
1140.18,2001-03-04 00:00:00
1134.82,2001-02-04 00:00:00
1162.59,2001-03-30 00:00:00
1048.31,2001-03-29 00:00:00
1088.08,2001-03-28 00:00:00
1135.45,2001-03-27 00:00:00
1181.35,2001-03-26 00:00:00
1201.34,2001-03-23 00:00:00
1209.54,2001-03-22 00:00:00
1247.34,2001-03-21 00:00:00
1270.05,2001-03-20 00:00:00
1251.26,2001-03-19 00:00:00
1264.62,2001-03-16 00:00:00
1226.16,2001-03-15 00:00:00
1178.4,2001-03-14 00:00:00
1194.98,2001-03-13 00:00:00
1198.72,2001-12-03 00:00:00
1247.68,2001-02-03 00:00:00
1181.41,2001-01-03 00:00:00
1124.48,2001-02-28 00:00:00
1083.54,2001-02-27 00:00:00
1140.03,2001-02-26 00:00:00
1119.42,2001-02-23 00:00:00
1045.29,2001-02-22 00:00:00
919.6,2001-02-21 00:00:00
1089.07,2001-02-20 00:00:00
1067.58,2001-02-19 00:00:00
1248.39,2001-02-16 00:00:00
1223.09,2001-02-15 00:00:00
1254.5,2001-02-14 00:00:00
1167.97,2001-02-13 00:00:00
1120.16,2001-12-02 00:00:00
1187.96,2001-09-02 00:00:00
1202.18,2001-08-02 00:00:00
1204.76,2001-07-02 00:00:00
1281.86,2001-06-02 00:00:00
1257.85,2001-05-02 00:00:00
1334.3,2001-02-02 00:00:00
1351.58,2001-01-02 00:00:00
1357.32,2001-01-31 00:00:00
1354.55,2001-01-30 00:00:00
1370.1,2001-01-29 00:00:00
1417.03,2001-01-26 00:00:00
1414.91,2001-01-25 00:00:00
1414.91,2001-01-24 00:00:00
1405.36,2001-01-23 00:00:00
1436.73,2001-01-22 00:00:00
1493.32,2001-01-19 00:00:00
1398.86,2001-01-18 00:00:00
1423.76,2001-01-17 00:00:00
1391.04,2001-01-16 00:00:00
1363.37,2001-01-15 00:00:00
1504.18,2001-12-01 00:00:00
1551.41,2001-11-01 00:00:00
1555.03,2001-10-01 00:00:00
1495.09,2001-09-01 00:00:00
1506.06,2001-08-01 00:00:00
1451.67,2001-05-01 00:00:00
1518.92,2001-04-01 00:00:00
1449.86,2001-03-01 00:00:00
1491.05,2001-02-01 00:00:00
1422.03,2000-12-22 00:00:00
1300.35,2000-12-21 00:00:00
1277.55,2000-12-20 00:00:00
1246.21,2000-12-19 00:00:00
1247.19,2000-12-18 00:00:00
1246.69,2000-12-15 00:00:00
1237.87,2000-12-14 00:00:00
1166.61,2000-12-13 00:00:00
1234.93,2000-12-12 00:00:00
1266.35,2000-11-12 00:00:00
1266.45,2000-08-12 00:00:00
1224.66,2000-07-12 00:00:00
1287.59,2000-06-12 00:00:00
1065.85,2000-05-12 00:00:00
877.08,2000-04-12 00:00:00
987.01,2000-01-12 00:00:00
1090.32,2000-11-30 00:00:00
1182.98,2000-11-29 00:00:00
1186.15,2000-11-28 00:00:00
1360.38,2000-11-27 00:00:00
1377.07,2000-11-24 00:00:00
1436.04,2000-11-23 00:00:00
1469.2,2000-11-22 00:00:00
1427.69,2000-11-21 00:00:00
1514.26,2000-11-20 00:00:00
1649.64,2000-11-17 00:00:00
1698.14,2000-11-16 00:00:00
1731.3,2000-11-15 00:00:00
1725.11,2000-11-14 00:00:00
1783.31,2000-11-13 00:00:00
1826.18,2000-10-11 00:00:00
1771.48,2000-09-11 00:00:00
1709.6,2000-08-11 00:00:00
1794.37,2000-07-11 00:00:00
1811.27,2000-06-11 00:00:00
1832.8,2000-03-11 00:00:00
1854.53,2000-02-11 00:00:00
1797.25,2000-01-11 00:00:00
1746.63,2000-10-31 00:00:00
1740.8,2000-10-30 00:00:00
1727.42,2000-10-27 00:00:00
1762.13,2000-10-26 00:00:00
1728.82,2000-10-25 00:00:00
1733.81,2000-10-24 00:00:00
1698.9,2000-10-23 00:00:00
1742.92,2000-10-20 00:00:00
1707.28,2000-10-19 00:00:00
1685.14,2000-10-18 00:00:00
1705.07,2000-10-17 00:00:00
1695.33,2000-10-16 00:00:00
1576.09,2000-10-13 00:00:00
1625.24,2000-12-10 00:00:00
1586.86,2000-11-10 00:00:00
1612.92,2000-10-10 00:00:00
1546.46,2000-09-10 00:00:00
1559.34,2000-06-10 00:00:00
1493.09,2000-05-10 00:00:00
1490.85,2000-04-10 00:00:00
1482.8,2000-03-10 00:00:00
1460.29,2000-02-10 00:00:00
1448.59,2000-09-29 00:00:00
1453.82,2000-09-28 00:00:00
1450.38,2000-09-27 00:00:00
1519.57,2000-09-26 00:00:00
1517.63,2000-09-25 00:00:00
1517.37,2000-09-22 00:00:00
1555.52,2000-09-21 00:00:00
1550.89,2000-09-20 00:00:00
1481.42,2000-09-19 00:00:00
1534.18,2000-09-18 00:00:00
1573.84,2000-09-15 00:00:00
1628.36,2000-09-14 00:00:00
1669.23,2000-09-13 00:00:00
1624.45,2000-12-09 00:00:00
1608.79,2000-11-09 00:00:00
1629.18,2000-08-09 00:00:00
1635.91,2000-07-09 00:00:00
1699.04,2000-06-09 00:00:00
1738.57,2000-05-09 00:00:00
1695.86,2000-04-09 00:00:00
1662.93,2000-01-09 00:00:00
1679.12,2000-08-31 00:00:00
1707.25,2000-08-29 00:00:00
1581.23,2000-08-28 00:00:00
1588.23,2000-08-25 00:00:00
1605.66,2000-08-24 00:00:00
1632.71,2000-08-23 00:00:00
1565.9,2000-08-22 00:00:00
1545.28,2000-08-21 00:00:00
1587.07,2000-08-18 00:00:00
1554.01,2000-08-17 00:00:00
1579.26,2000-08-16 00:00:00
1608.41,2000-08-15 00:00:00
1687.89,2000-08-14 00:00:00
1589.59,2000-11-08 00:00:00
1580.86,2000-10-08 00:00:00
1584.57,2000-09-08 00:00:00
1605.06,2000-08-08 00:00:00
1634.08,2000-07-08 00:00:00
1684.62,2000-04-08 00:00:00
1708.82,2000-03-08 00:00:00
1723.23,2000-02-08 00:00:00
1737.77,2000-01-08 00:00:00
1725.09,2000-07-31 00:00:00
1760.91,2000-07-28 00:00:00
1753.3,2000-07-27 00:00:00
